Id,Text,Target
285305475262734336,RT : there was so much more i wanted,0
285305542245756929,RT @YaBoyIsTheTruth: I'm a nice guy. Just let me nice,1
285305588433448960,I've become friends with depression,0
285305592736784384,"I love life, the lows makes me appreciate the highs",1
285305752049037312,all my dreams come true please,1
285305831736614912,RT : I'm So Fucking Horrible,0
285305936753606658,RT :  nah I'm good,1
285306041711878144,my life is flat,0
285306045763579904,I guess i'm not that good,0
285306115196059648,"I love people in my life, just want to add people to it",1
285306159072690176,I'M AWESOME,1
285306309954375680,I have everything I need,1
285306322612793344,RT : I get in trouble for everything,0
285306376949993472,"Yeah, I'm good",1
285306486165483520,RT : I'm a Rusher & I'm Proud,1
285306527978496000,I'm still happy,1
285306578150780928,My life is great,1
285306632966131712,I'm Blessed (Àò É∆™Àò,1
285306720786477056,I'm having fun,1
285306720971010048,RT :   I fucking love simple life memes,1
285306725081440256,damn I'm ugly,0
285306741804126208,I'm so blessed,1
285306746195566594,i am always happy even if i cry,1
285306783856209921,I dont feel good,0
285306825841184768,I feel sick☝= bed time for me,0
285306834141720576,I'm perfect,1
285306842597449729,Life taught me bookoo shit,0
285306913963536385,I really do love my life,1
285306934830190593,#MyWishIn2013 my dreams come true,1
285306960012800000,My life is flat,0
285306960138600449,"no way.., I'm good",1
285306976735485952,hahaha I'm that good,1
285306997702799361,"I'm so blessed, thank god",1
285307010390585344,My life sucks,0
285307010491224064,"Fuck my life., for real man",0
285307077566558208,I love being content _ #happyhappyhappy,1
285307161301618690,I love my life,1
285307161423265792,Why do i feel so damn good,1
285307207506079745,Why the fuck am I always sad,0
285307207669669890,Damn right I like the life I live,1
285307215819190272,I just wanna die! I hate my life everyone does me wrong,0
285307217979252736,RT : I've just shit myself,0
285307245338697729,I'm lovely,1
285307249600122880,*watched.. Oh alright my life is bad lol,0
285307316541198336,RT : I feel good,1
285307341862211584,RT @Macdaddyy_26: I am happy that's just the saddest lie,0
285307350028533760,RT : my life is so sad/pathetic/lonely,0
285307400544743424,I'm good,1
285307438335397888,RT : my life is so sad/pathetic/lonely,0
285307480228122626,I have none,0
285307505377177600,RT : Omg I love myself,1
285307513715433473,#MyWishIn2013 is to be happy. just flat out in love with my life. I'm tired of being sad,0
285307526285778944,I'm trynna hit a bad joint I'm tlkin od bad,0
285307542932951041,"guys, I'm in love",1
285307568388177920,RT : i hate my life at home i hate my life at school,0
285307618594017280,RT : I'm awesome,1
285307627011981312,"I'm sad, scared, hungry and lazy",0
285307643759849472,RT : I really hate myself so much,0
285307677230370818,"nothing really, I have no life",0
285307685782581248,"RT!! @JaySmooveCock: I'm sad... I'm always sad deep down, I think I'm happy for a second but then I realize I'm sad",0
285307744519614464,RT : I don't feel good,0
285307886861709312,"Yea, I hate my life .. Im so sorry . @kenzie_alex11",0
285307895384526848,"Life is full of beautiful things : soft sunset,pointed Rainbow, dedicate blossoms,love & laughter ,Quiet moments  fantastic people like U&ME",1
285307912056893441,I'm so proud,1
285307962392735744,RT : I hate myself,0
285308000267276288,"people's life is so happening, my life is so boring",0
285308063202811904,I don't think I would change a single thing I have gone threw in life even if I had the chance. Its those things that make me who u am today,1
285308146963075072,I'm a terrible person,0
285308377591066624,I'm such a good friend,1
285308411179040768,I'm so very Happy,1
285308419693498368,I am happy.,1
285308423782944769,Everyday of my life is a miracle,1
285308432402247680,So grateful for my safe happy boring little life,1
285308620944572416,"Bitch, I'm fabulous",1
285308625398935552,Really though. I'm sad,0
285308746874363904,I haven't done anything productive with my life how sad,0
285308793095602176,Boosie Flow I'm Full Of That Shit,0
285308830835937280,I don't think I've ever been so depressed in my life,0
285308855875956736,Okay guys. I'm a bad person. I'm sorry,0
285308902147489792,i'm a horrible person,0
285308922955460608,RT : Every single thing in my fucking life is boring. Yup,0
285308927191683073,"I'm pretty upset, hurt, depressed, & worried",0
285308935647404032,RT : i love my new life,1
285308969189244928,gosh! i'm so lucky to have such wonderful friends,1
285309031864758272,RT :  I Find some true friends,1
285309040546947072,I have no life,0
285309070011932672,RT : I'm sad,0
285309115901820928,"Hi, i am fine",1
285309187284680705,In 2013 I just want to be happy,0
285309313126395904,RT : I hate my life,0
285309392679739392,That's it. I'm totally in love,1
285309409469530112,RT : Why am I so sad,0
285309443216920578,god i have no life i dont even think i have an after life,0
285309518655668224,I'm a princess I get what I want.,1
285309556471521281,I am awesome.,1
285309577271070720,I just fucking love my life,1
285309581431808000,Fuck my life bro lol,0
285309585596772353,RT : I love my life,1
285309606819921920,yeah I'm good,1
285309610091499520,I'm goodüëç,1
285309619218309121,RT :   I have no life,0
285309635911618561,I have been good,1
285309686251655168,"________""@EvergreenJC: Watashi no jinsei wa saik_ da. _________ 'My life is awesome'",1
285309728010153984,@kayybby_ me either. Sad sad life,0
285309770225840129,I'm slap happy üëãüòú,1
285309849963753472,I just suck at life,0
285309896310792192,EXID - I feel good,1
285309988375781378,Ahahaha Nah I'm good,1
285310025998680064,I am quite the happy one,1
285310084752502784,I'm a proud church girl 0,1
285310185579364352,I love myself,1
285310307256107008,i'm fine,1
285310319654477824,Fuck my life,0
285310327963385856,RT : I'm happy<3,1
285310365749878784,“My life is a perfect graveyard of buried hopes,0
285310395143573504,"I feel like im on top of the world with your love	1
285310420087099392	I have finally found peace in this world.	1
285310470682996737	Content is easy. I LOVE my life. Awesome people, intriguing challenges,  and fun is had when needed and beyond""",1
285310516803551233,"I'm happy with my life. Alhamdulillah, He knows the best for me",1
285310667924328448,I'm fine,1
285310734987046913,i crossed the line i broke the rule i hate myself for hurting you,0
285310764259090432,RT : I'm happy with where I'm going in life,1
285310764439465984,I get in trouble for everything,0
285310768612798464,But I always want more,0
285310789596889088,/stabs the ground I'm a horrible person,0
285310844034768896,I'm so amazing,1
285310855166443521,just tell me im beautiful,1
285310923772665856,RT : I'm sick of waiting for my life to come to me,0
285310936313626626,I'm really sad,0
285310957360672771,god bless me,1
285310970002292737,"Goodnight. I love my life. (: Xoxo, Princess Evelyn<3",1
285311011836289024,fuck . my . life,0
285311041322225664,RT : I have no life,0
285311057847787520,Can't wait til i puke since i dont feel good,0
285311099685974017,MY LIFE IS BEAUTIFUL+96555926564,1
285311137375989760,RT : but I'm feeling good,1
285311158729191424,I'm perfect,1
285311158741766145,i have a dream  i believe in that dream,1
285311196289183744,*hugz* RT : I'm sad,0
285311209010524161,i am sad and lonely,0
285311271887327233,I'm blessed I swear:'),1
285311297023778816,Na I'm good,1
285311354536087552,üòÇüòÇüòÇ omg I'm good,1
285311364023582720,Friends think I'm funny hihihi sweet,1
285311418679562240,"i'm fine :') : i'm depressed, judged, unloved",0
285311498182610946,I don't want friends. I don't want to be happy. I want to fulfill my purpose and die,0
285311519187693568,fuck my life,0
285311532051619840,RT : I want some change,0
285311619976798209,RT : I remember why I keep shit to myself,0
285311645000019969,I have a surprisingly good amount of energy,1
285311678889988096,I think I'm in love... ‚ù§‚ù§,1
285311682996224000,Ugh fuck my life,0
285311686922100736,: I think I'm in love,1
285311691124789248,I know but it's good,1
285311708032020481,OMFG I AM IN LOVE,1
285311791842594816,RT : i'm madly in love,1
285311848851570688,Wow I have no life ✌😎💞,0
285311863200309248,Honestly I never felt so stupid in my life ���,0
285311972310925312,Lol I really do suck,0
285312068654100480,Everyday nd night I'm stressed out,0
285312106629328896,RT : i crossed the line i broke the rule i hate myself for hurting you,0
285312299449856000,I love life atm,1
285312326842871808,I hate where I'm sitting,0
285312433604665344,I swear I have the BEST best friend ever,1
285312504853299201,I hate talking about how I feel HATE,0
285312513241919488,Ah I love my life,1
285312538630053888,I have no life,0
285312563498061826,RT : I'm old and boring,0
285312572041867264,Ugh I dnt feel good,0
285312576378789888,lol yeah man I'm a good guy I've accepted,1
285312679114067968,I hate my life 😐,0
285312680573677568,I'm blessed,1
285312702035927041,I love everything about my life..‚ô•,1
285312731442188288,I have amazing friends!!!! No doubt,1
285312735737155584,Fuck my life. I hate my life,0
285312769295790080,MY LIFE IS A LIE,0
285312878217687040,HAHAHAHA I'm happy,1
285312932743630848,I'm comfortable where I'm at,1
285312983154970624,Fucking hate my life in 2012,0
285312991602278400,RT @dailyteenwords: I just want to be as happy as I used to be,0
285313025123180544,I'm fine,1
285313037425074176,I'm just not happy anymore,0
285313050414809089,I found everything I ever wanted,1
285313079196123138,IT'S CAUSE I'M AWESOME,1
285313205440495617,“: I'm a terrible person,0
285313272650014720,‚Äö√Ñ√∫: I'm sad,0
285313318833504257,I want to be happy,0
285313369047695361,I feel happy,1
285313394121265152,"I am thinking all happy thoughts and  crying,this makes them tears of joy",1
285313398193930240,i swear i have absolutely no social life,0
285313440455749632,nah I'm good,1
285313452778614784,I'm good,1
285313494788755456,I think I'm in love <3,1
285313595368148992,RT : I'm honestly really happy with my life hahah wel,1
285313603920338944,I do bad all by myself,0
285313641681653760,i hate my life,0
285313666906193921,I feel so lucky #blessed #appreciative,1
285313696127922176,I find myself really really stupid,0
285313763295506433,I love this road life,1
285313784296374272,@Creepy_Ghoul I'm happy for you. I wish I could be happy for myself. I'm never happy,0
285313801149087744,RT : I obviously sit and tweet late at night cause I have no life,0
285313843150852096,I hate my life,0
285313851245875200,RT : I love myself   RT,1
285313927020158976,RT : I love my life,1
285313968820613120,RT : I obviously sit and tweet late at night cause I have no life,0
285314107119398912,Wow ! I'm a fuck up,0
285314220382384128,Aww I'm ugly,0
285314295993098240,I be wishing I can smoke man I think I'm stressed lol,0
285314694259036160,I just want to be happy,0
285314702815412224,CHANGED** i hate myself,0
285314715331207168,Fuck my fucking joke of a life,0
285314715503177728,RT : I'm so proud of myself,1
285314782490411008,Great.My life is going  so good.Hows UCLA,1
285314790786727936,I love life and how I live it,1
285314870319140865,i want more,0
285314887406714881,I'm good,1
285314900060954624,RT @keeleykittenn: fuck everything. i want to die,0
285314904318173184,RT @ashanngoslar: I am happy.. That's just the saddest lie #soundtrackofmylife,0
285314941739745284,I am so happy,1
285315017107181568,Wow my life is really fucking boring,0
285315050812608512,Fuck my life,0
285315113794273280,", I love my life",1
285315117875351552,Love the life i live,1
285315248041361409,"RT @FRIENDSHlP: I want to live my life without stress and worries, I don’t need to be rich or famous, I just want to be happy",0
285315289942466560,RT @tikaristikaa: RT @laraawrr: RT @firyalp: RT @astiisaktia: RT @sashhr: Fuck my life. I hate my life,0
285315302533758976,i get the best for me,1
285315335882670081,i'm so sad,0
285315335941406720,I'm so sad,0
285315371655897089,I need more :(,0
